Date,PM2.5,PM10,NO2,CO,Ozone,City,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_CO,AQI_Ozone,AQI
2024-09-19,33.16,92.99,47.4,0.97,40.33,Indore,54.64965517241379,92.99,59.04102564102564,48.5,40.33,92.99
2024-09-20,42.79,112.03,47.6,0.93,46.92,Indore,70.92103448275861,108.32865771812081,59.292307692307695,46.5,46.92,108.32865771812081
2024-09-21,44.21,109.08,47.75,0.95,48.21,Indore,73.32034482758621,106.36859060402685,59.480769230769226,47.5,48.21,106.36859060402685
2024-09-22,38.18,88.02,48.44,0.92,52.27,Indore,63.13172413793103,88.02,60.347692307692306,46.0,52.27,88.02
2024-09-24,28.52,51.35,61.94,1.74,35.62,Indore,47.53333333333333,51.35,77.30923076923077,85.84444444444443,35.62,85.84444444444443
2024-09-25,34.98,59.18,62.24,1.78,25.85,Indore,57.72482758620689,59.18,77.68615384615384,88.02222222222223,25.85,88.02222222222223
2024-09-26,33.11,56.4,62.16,1.38,28.55,Indore,54.5651724137931,56.4,77.58564102564102,66.24444444444444,28.55,77.58564102564102
2024-09-28,21.55,40.67,55.62,1.22,27.71,Indore,35.91666666666667,40.67,69.36871794871794,57.53333333333333,27.71,69.36871794871794
2024-09-30,38.64,83.97,62.11,1.66,28.35,Indore,63.908965517241384,83.97,77.52282051282052,81.48888888888888,28.35,83.97
2024-10-01,34.76,109.8,62.76,1.36,35.51,Indore,57.35310344827586,106.84697986577181,78.33948717948718,65.15555555555555,35.51,106.84697986577181
2024-10-06,58.65,146.5,65.03,1.25,42.7,Indore,97.71896551724137,131.23154362416108,81.19153846153847,59.166666666666664,42.7,131.23154362416108
2024-10-07,66.42,163.88,78.31,2.57,37.76,Indore,119.50275862068966,142.7793288590604,97.87666666666667,106.88987341772152,37.76,142.7793288590604
2024-10-08,88.29,209.0,83.13,1.74,41.57,Indore,194.16241379310347,172.75838926174498,103.13,85.84444444444443,41.57,194.16241379310347
2024-10-10,88.03,152.52,76.15,2.17,35.59,Indore,193.2748275862069,135.23140939597317,95.16282051282052,101.87721518987341,35.59,193.2748275862069
2024-10-11,82.72,134.24,63.92,1.19,43.79,Indore,175.14758620689656,123.08563758389262,79.79692307692308,55.89999999999999,43.79,175.14758620689656
2024-10-12,23.71,41.77,57.87,0.6,39.41,Indore,39.51666666666667,41.77,72.19564102564102,30.0,39.41,72.19564102564102
2024-10-13,24.24,43.01,53.97,0.66,38.21,Indore,40.4,43.01,67.29564102564103,33.0,38.21,67.29564102564103
2024-10-14,43.48,67.4,60.09,1.26,33.4,Indore,72.08689655172414,67.4,74.9848717948718,59.71111111111111,33.4,74.9848717948718
2024-10-15,50.39,85.99,74.15,1.67,25.57,Indore,83.76241379310345,85.99,92.65,82.03333333333333,25.57,92.65
2024-10-16,74.95,183.64,92.2,2.58,39.65,Indore,148.62241379310345,155.9084563758389,112.2,107.01518987341773,39.65,155.9084563758389
2024-10-17,92.08,183.24,77.34,1.82,42.01,Indore,204.68689655172415,155.6426845637584,96.65794871794873,90.2,42.01,204.68689655172415
2024-10-18,81.05,146.5,59.17,1.14,47.84,Indore,169.44655172413792,131.23154362416108,73.82897435897436,53.17777777777777,47.84,169.44655172413792
2024-10-19,41.78,83.54,52.04,1.73,47.95,Indore,69.21448275862069,83.54,64.87076923076923,85.3,47.95,85.3
2024-10-20,29.55,58.04,52.27,1.23,43.65,Indore,49.25,58.04,65.1597435897436,58.077777777777776,43.65,65.1597435897436
2023-01-01,34.604166666666664,156.29166666666666,67.58055555555556,0.6746527777777778,33.88229166666667,Indore,57.08979885057471,137.73741610738256,84.39608262108263,33.732638888888886,33.88229166666667,137.73741610738256
2023-01-02,27.11458333333333,114.05208333333331,67.43402777777779,0.6374305555555556,30.823958333333334,Indore,45.190972222222214,109.67218959731542,84.21198361823363,31.871527777777782,30.823958333333334,109.67218959731542
2023-01-03,31.36458333333333,104.35416666666669,53.09722222222222,0.5740277777777778,34.18541666666667,Indore,51.61602011494252,103.22860738255035,66.19907407407408,28.70138888888889,34.18541666666667,103.22860738255035
2023-01-04,29.416666666666668,107.21875,51.54965277777777,0.6161458333333333,35.55625,Indore,49.02777777777778,105.1319211409396,64.25469195156694,30.807291666666664,35.55625,105.1319211409396
2023-01-05,49.114583333333336,143.5625,46.93090277777778,0.6446875,35.996875,Indore,81.60739942528735,129.27978187919464,58.45164707977209,32.234375,35.996875,129.27978187919464
2023-01-06,40.958333333333336,128.72916666666666,42.53888888888888,0.7559374999999999,37.659375,Indore,67.82614942528735,119.42407718120805,52.93347578347577,37.796875,37.659375,119.42407718120805
2023-01-08,32.895833333333336,138.66666666666666,55.27881944444445,0.8347569444444445,33.813541666666666,Indore,54.203304597701155,126.02684563758389,68.9400551994302,41.73784722222222,33.813541666666666,126.02684563758389
2023-01-09,41.208333333333336,171.05208333333334,63.35486111111111,1.1807291666666666,38.188541666666666,Indore,68.24856321839081,147.54467281879195,79.08687678062678,55.39525462962962,38.188541666666666,147.54467281879195
2023-01-10,39.76041666666666,158.125,64.48333333333333,1.2443402777777777,37.21875,Indore,65.80208333333331,138.95553691275168,80.50470085470086,58.85852623456789,37.21875,138.95553691275168
2023-01-11,57.65625,251.96875,68.01145833333334,1.488923611111111,33.646875,Indore,96.03987068965517,201.96875,84.93747329059829,72.1747299382716,33.646875,201.96875
2023-01-12,34.572916666666664,142.21875,47.62916666666666,0.9839583333333332,36.903125,Indore,57.03699712643678,128.38695469798657,59.32895299145299,49.19791666666666,36.903125,128.38695469798657
2023-01-13,49.22916666666666,242.40625,50.21354166666666,0.8865625,42.79375,Indore,81.80100574712642,194.95448825503357,62.575988247863236,44.328125,42.79375,194.95448825503357
2023-01-14,36.21739130434783,160.72916666666666,45.65833333333333,0.8501041666666667,38.73854166666667,Indore,59.815592203898056,140.685822147651,56.852777777777774,42.505208333333336,38.73854166666667,140.685822147651
2023-01-15,57.160714285714285,173.625,44.05694444444444,2.201203703703704,38.013888888888886,Indore,95.20258620689654,149.2541946308725,54.84077635327635,102.26824894514769,38.013888888888886,149.2541946308725
2023-01-16,34.42013888888889,134.88541666666666,39.40277777777778,1.231060606060606,38.08020833333334,Indore,56.77885536398468,123.51447147651007,49.25347222222222,58.135521885521875,38.08020833333334,123.51447147651007
2023-01-18,29.09375,104.25,38.48194444444445,0.9168055555555557,37.74479166666666,Indore,48.489583333333336,103.15939597315436,48.102430555555564,45.840277777777786,37.74479166666666,103.15939597315436
2023-01-20,38.82291666666666,178.11458333333334,56.24166666666667,1.3712847222222224,37.478125,Indore,64.21803160919539,152.23720637583892,70.14978632478633,65.76994598765432,37.478125,152.23720637583892
2023-01-21,43.03125,177.97916666666666,54.97326388888889,1.5459027777777778,38.590625,Indore,71.32866379310344,152.14723154362417,68.55615206552706,75.27692901234568,38.590625,152.14723154362417
2023-01-22,35.260416666666664,153.27083333333334,55.35902777777778,1.3658680555555556,32.550000000000004,Indore,58.198635057471265,135.73028523489933,69.04082977207977,65.47503858024692,32.550000000000004,135.73028523489933
2023-01-23,50.0,187.97916666666663,53.98229166666667,1.406979166666667,36.20625,Indore,83.10344827586206,158.79152684563758,67.31108440170941,67.7133101851852,36.20625,158.79152684563758
2023-01-24,49.29166666666666,226.125,56.177083333333336,1.409375,35.69166666666667,Indore,81.90660919540228,184.13674496644296,70.06864316239316,67.84375,35.69166666666667,184.13674496644296
2023-01-25,34.520833333333336,163.30208333333334,42.406597222222224,1.2781597222222223,37.84791666666667,Indore,56.94899425287357,142.39534395973155,52.76726317663818,60.69980709876543,37.84791666666667,142.39534395973155
2023-01-26,31.666666666666668,142.21875,33.62430555555556,1.3691666666666666,34.266666666666666,Indore,52.1264367816092,128.38695469798657,42.03038194444445,65.65462962962962,34.266666666666666,128.38695469798657
2023-01-27,38.03125,139.95833333333334,32.44756944444445,0.8941319444444443,38.915625,Indore,62.880387931034484,126.88506711409397,40.55946180555556,44.706597222222214,38.915625,126.88506711409397
2023-01-28,36.020833333333336,119.78125,37.39756944444444,0.4253819444444444,36.090625,Indore,59.48347701149426,113.47881711409396,46.74696180555556,21.269097222222218,36.090625,113.47881711409396
2023-01-29,33.510416666666664,143.09375,46.71423611111111,0.4832986111111111,33.313541666666666,Indore,55.24173850574712,128.96833053691276,58.17942485754986,24.164930555555557,33.313541666666666,128.96833053691276
2023-01-30,34.583333333333336,139.19791666666666,38.906597222222224,0.4935416666666666,37.21666666666667,Indore,57.05459770114943,126.37982382550335,48.63324652777778,24.67708333333333,37.21666666666667,126.37982382550335
2023-01-31,27.33333333333333,123.71875,36.05659722222222,0.3967708333333333,35.41423611111112,Indore,45.55555555555555,116.09500838926175,45.07074652777778,19.838541666666664,35.41423611111112,116.09500838926175
2023-02-02,21.822916666666668,83.72916666666667,47.93229166666666,0.4735763888888888,31.446875,Indore,36.37152777777778,83.72916666666667,59.70980235042734,23.67881944444444,31.446875,83.72916666666667
2023-02-03,28.3125,108.09375,53.57708333333333,0.9147916666666666,33.708333333333336,Indore,47.1875,105.71329697986577,66.80197649572649,45.73958333333333,33.708333333333336,105.71329697986577
2023-02-05,37.427083333333336,154.5625,59.67118055555556,0.8848611111111112,33.172916666666666,Indore,61.859554597701155,136.5885067114094,74.45866274928775,44.24305555555556,33.172916666666666,136.5885067114094
2023-02-06,37.4375,154.61458333333334,70.29409722222222,1.3675694444444444,35.07604166666667,Indore,61.877155172413794,136.6231124161074,87.80540420227919,65.56766975308642,35.07604166666667,136.6231124161074
2023-02-07,43.333333333333336,167.875,53.47881944444445,0.9230208333333332,34.71875,Indore,71.83908045977012,145.43372483221475,66.67851673789174,46.15104166666666,34.71875,145.43372483221475
2023-02-09,40.65625,157.4375,69.2923611111111,1.2345833333333334,38.74166666666667,Indore,67.3157327586207,138.49874161073825,86.54681267806268,58.32731481481481,38.74166666666667,138.49874161073825
2023-02-10,33.020833333333336,130.72916666666666,78.42465277777778,1.7689583333333332,38.26041666666666,Indore,54.41451149425288,120.75293624161074,98.0207175925926,87.4210648148148,38.26041666666666,120.75293624161074
2023-02-11,31.89583333333333,118.13541666666669,65.68368055555555,1.5140277777777778,36.66041666666667,Indore,52.51364942528735,112.38527684563759,82.01282941595441,73.54151234567901,36.66041666666667,112.38527684563759
2023-02-12,33.364583333333336,159.84375,67.57951388888888,1.7708333333333333,35.561458333333334,Indore,54.995330459770116,140.09752516778525,84.39477386039886,87.52314814814815,35.561458333333334,140.09752516778525
2023-02-13,34.760416666666664,149.77083333333334,71.92916666666666,2.154305555555556,36.628125,Indore,57.35380747126436,133.40478187919464,89.85972222222222,101.68053797468355,36.628125,133.40478187919464
2023-02-15,46.645833333333336,213.29166666666663,95.15381944444444,4.175555555555556,33.23854166666667,Indore,77.43606321839081,175.60989932885906,115.15381944444444,127.01012658227849,33.23854166666667,175.60989932885906
2023-02-16,48.16666666666666,196.09375,83.53125,3.484965277777778,38.67083333333333,Indore,80.00574712643677,164.1830956375839,103.53125,118.35589398734177,38.67083333333333,164.1830956375839
2023-02-17,45.145833333333336,178.21875,78.26701388888888,3.5066319444444445,38.915625,Indore,74.90158045977012,152.30641778523488,97.82265847578347,118.62741297468355,38.915625,152.30641778523488
2023-02-18,43.51086956521739,142.4673913043478,79.16944444444444,3.273888888888889,39.29479166666667,Indore,72.13905547226386,128.55215932302303,98.95648148148146,115.71075949367089,39.29479166666667,128.55215932302303
2023-02-19,44.4375,137.35416666666666,85.7638888888889,3.0952430555555552,35.45520833333333,Indore,73.70474137931035,125.15478187919463,105.7638888888889,113.4720332278481,35.45520833333333,125.15478187919463
2023-02-21,35.177083333333336,104.5,78.8170138888889,1.8344565217391304,43.09479166666667,Indore,58.057830459770116,103.3255033557047,98.51368411680912,90.98707729468599,43.09479166666667,103.3255033557047
2023-02-23,33.71875,103.89583333333331,71.16770833333334,2.204895833333333,44.1875,Indore,55.59375,102.92407718120805,88.90301816239317,102.31451740506328,44.1875,102.92407718120805
2023-02-24,39.01041666666666,117.73958333333331,79.79826388888888,2.536423611111111,48.03541666666666,Indore,64.53484195402297,112.12227348993288,99.74653668091167,106.46910601265823,48.03541666666666,112.12227348993288
2023-02-25,43.13541666666666,128.10416666666666,94.52916666666664,2.498611111111112,48.43333333333334,Indore,71.50466954022987,119.0088087248322,114.52916666666664,105.99525316455697,48.43333333333334,119.0088087248322
2023-02-26,39.69791666666666,111.35416666666669,84.83333333333333,2.620868055555556,38.871875,Indore,65.69647988505746,107.87961409395974,104.83333333333333,107.5273338607595,38.871875,107.87961409395974
2023-02-27,34.135416666666664,91.59375,76.74722222222222,2.145798611111111,38.115625,Indore,56.29777298850574,91.59375,95.91317663817664,101.57393196202531,38.115625,101.57393196202531
2023-02-28,34.427083333333336,91.65625,66.05590277777777,1.9244097222222225,39.05104166666667,Indore,56.790589080459775,91.65625,82.48049323361823,95.88452932098767,39.05104166666667,95.88452932098767
2023-03-01,55.0625,144.82291666666666,88.56770833333333,2.76125,35.47840909090909,Indore,91.65732758620689,130.1172399328859,108.56770833333333,109.28655063291139,35.47840909090909,130.1172399328859
2023-03-02,48.07291666666666,108.60416666666669,82.28194444444445,2.4885763888888888,21.61583333333333,Indore,79.84734195402297,106.05243288590606,102.28194444444445,105.86950158227847,21.61583333333333,106.05243288590606
2023-03-03,47.53125,102.32291666666669,87.89895833333333,2.1900694444444446,26.88854166666667,Indore,78.93211206896552,101.87898489932887,107.89895833333333,102.12871835443038,26.88854166666667,107.89895833333333
2023-03-04,38.15625,81.45833333333333,76.93645833333333,1.752777777777778,38.20729166666667,Indore,63.091594827586206,81.45833333333333,96.15093482905982,86.54012345679013,38.20729166666667,96.15093482905982
2023-03-05,24.67708333333333,44.177083333333336,52.40034722222222,1.2211805555555555,36.059375,Indore,41.128472222222214,44.177083333333336,65.32351317663817,57.597608024691354,36.059375,65.32351317663817
2023-03-06,27.354166666666668,52.53947368421053,49.70243055555556,0.9071180555555556,52.34375,Indore,45.59027777777778,52.53947368421053,61.93382300569801,45.35590277777778,52.34375,61.93382300569801
2023-03-07,16.90625,28.36458333333333,45.84097222222223,1.182951388888889,49.215625,Indore,28.177083333333336,28.36458333333333,57.082247150997155,55.51624228395062,49.215625,57.082247150997155
2023-03-08,21.5625,36.239583333333336,44.53125,1.3040277777777778,43.72708333333333,Indore,35.9375,36.239583333333336,55.436698717948715,62.10817901234567,43.72708333333333,62.10817901234567
2023-03-09,15.322916666666666,24.09375,45.11527777777778,1.1368402777777775,42.55416666666667,Indore,25.538194444444443,24.09375,56.17047720797721,53.0057484567901,42.55416666666667,56.17047720797721
2023-03-10,21.822916666666668,36.020833333333336,49.69791666666666,1.1403819444444443,45.9,Indore,36.37152777777778,36.020833333333336,61.928151709401696,53.19857253086418,45.9,61.928151709401696
2023-03-11,25.59375,80.25,54.69513888888889,1.419513888888889,35.21145833333333,Indore,42.65625,80.25,68.20671296296297,68.39575617283951,35.21145833333333,80.25
2023-03-12,27.260416666666668,106.03125,57.050694444444446,1.3110763888888888,38.15104166666666,Indore,45.43402777777778,104.3429110738255,71.16625712250712,62.49193672839505,38.15104166666666,104.3429110738255
2023-03-13,38.1875,166.17708333333334,73.82395833333334,2.2026086956521738,42.59375,Indore,63.14439655172414,144.3055788590604,92.2403579059829,102.28585580627407,42.59375,144.3055788590604
2023-03-14,31.84375,131.32291666666666,63.78368055555556,1.653541666666667,52.17916666666667,Indore,52.425646551724135,121.14744127516778,79.62564992877493,81.13726851851852,52.17916666666667,121.14744127516778
2023-03-15,31.33333333333333,127.70833333333331,52.1875,1.2975347222222222,40.49375,Indore,51.56321839080459,118.74580536912751,65.05608974358974,61.75466820987654,40.49375,118.74580536912751
2023-03-17,24.041666666666668,97.82291666666669,42.99930555555556,1.2366319444444445,43.74895833333333,Indore,40.06944444444445,97.82291666666669,53.51194800569801,58.438850308641975,43.74895833333333,97.82291666666669
2023-03-19,16.90625,59.59375,42.94965277777778,1.110138888888889,31.791666666666668,Indore,28.177083333333336,59.59375,53.44956374643875,51.552006172839505,31.791666666666668,59.59375
2023-03-20,32.604166666666664,106.23958333333331,48.61979166666666,1.3057291666666668,30.99895833333333,Indore,53.71048850574712,104.48133389261744,60.57358440170939,62.20081018518519,30.99895833333333,104.48133389261744
2023-03-21,26.104166666666668,114.6875,49.21805555555556,1.2440942028985509,40.954166666666666,Indore,43.50694444444445,110.09437919463087,61.32524928774929,58.84512882447665,40.954166666666666,110.09437919463087
2023-03-22,32.34375,116.39583333333331,51.23020833333334,1.384548611111111,33.91354166666667,Indore,53.27047413793103,111.22944630872482,63.85333867521368,66.49209104938271,33.91354166666667,111.22944630872482
2023-03-23,27.33333333333333,96.34375,47.511805555555554,1.1525347222222222,35.903125,Indore,45.55555555555555,96.34375,59.18149928774929,53.860223765432096,35.903125,96.34375
2023-03-25,27.354166666666668,101.27083333333331,35.839930555555554,0.9452777777777778,36.70520833333333,Indore,45.59027777777778,101.17994966442951,44.79991319444444,47.263888888888886,36.70520833333333,101.17994966442951
2023-03-26,18.14583333333333,82.57291666666667,42.09791666666667,0.8117708333333334,37.534375,Indore,30.24305555555555,82.57291666666667,52.37943376068377,40.58854166666667,37.534375,82.57291666666667
2023-03-27,28.67708333333333,125.86458333333331,52.66041666666666,1.1345138888888888,40.246875,Indore,47.795138888888886,117.52076342281879,65.6502670940171,52.87908950617283,40.246875,117.52076342281879
2023-03-29,29.072916666666668,142.90625,67.26354166666667,0.9108333333333334,33.315625000000004,Indore,48.454861111111114,128.84375,83.99778311965812,45.54166666666667,33.315625000000004,128.84375
2023-03-30,27.09375,133.91666666666666,57.16527777777778,0.9583333333333334,28.8875,Indore,45.15625,122.87080536912751,71.3102207977208,47.91666666666667,28.8875,122.87080536912751
2023-03-31,19.95833333333333,93.05208333333331,49.56527777777777,0.8494565217391304,28.25208333333333,Indore,33.263888888888886,93.05208333333331,61.761502849002845,42.47282608695652,28.25208333333333,93.05208333333331
2023-04-01,22.02083333333333,81.25,55.011805555555554,1.1224652777777775,24.62291666666667,Indore,36.701388888888886,81.25,68.60457621082621,52.22310956790121,24.62291666666667,81.25
2023-04-02,21.59375,91.39583333333331,68.36631944444444,1.6233680555555556,28.4,Indore,35.989583333333336,91.39583333333331,85.38332443019942,79.49448302469136,28.4,91.39583333333331
2023-04-03,27.48958333333333,101.15625,56.22222222222222,1.152986111111111,28.933333333333334,Indore,45.815972222222214,101.10381711409396,70.12535612535612,53.88479938271604,28.933333333333334,101.10381711409396
2023-04-04,24.416666666666668,97.3125,49.87083333333334,0.8940277777777778,32.16354166666667,Indore,40.69444444444445,97.3125,62.145405982905984,44.701388888888886,32.16354166666667,97.3125
